id,movieId,title,genres,imdbId
4603,6358,Kiss Me Kate (1953),Comedy|Musical|Romance,45963
4604,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,234215
4605,6367,Down with Love (2003),Comedy|Romance,309530
4606,6368,Cinemania (2002),Documentary,281724
4607,6369,Friends and Family (2001),Comedy,206762
4608,6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,283900
4609,6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327
4610,6375,Gigantic (A Tale of Two Johns) (2002),Documentary,304081
4611,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
4612,6378,"Italian Job, The (2003)",Action|Crime,317740
4613,6379,Wrong Turn (2003),Horror|Thriller,295700
4614,6380,Capturing the Friedmans (2003),Documentary,342172
4615,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,322259
4616,6384,Love the Hard Way (2001),Crime|Drama|Romance,263671
4617,6385,Whale Rider (2002),Drama,298228
4618,6386,Nevada Smith (1966),Western,60748
4619,6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,101020
4620,6390,Silk Stockings (1957),Musical,50972
4621,6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,69895
4622,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,307197
4623,6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,44000
4624,6405,Treasure Island (1950),Adventure|Children,43067
4625,6408,Animals are Beautiful People (1974),Comedy|Documentary,71143
4626,6410,Car Wash (1976),Comedy,74281
4627,6412,Destry Rides Again (1939),Comedy|Western,31225
4628,6413,"Electric Horseman, The (1979)",Comedy|Western,79100
4629,6414,Gay Purr-ee (1962),Animation|Children|Musical,57093
4630,6415,Intervista (1987),Comedy|Drama,93267
4631,6416,King Rat (1965),Drama|War,59358
4632,6419,Mr. & Mrs. Bridge (1990),Drama,100200
4633,6422,Shenandoah (1965),Drama|War|Western,59711
4634,6423,Straight Talk (1992),Comedy,105481
4635,6424,Oscar (1991),Comedy|Crime|Mystery|Romance,102603
4636,6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,120142
4637,6426,"Far Country, The (1954)",Western,48055
4638,6427,"Railway Children, The (1970)",Children|Drama,66279
4639,6428,Two Mules for Sister Sara (1970),Comedy|War|Western,65134
4640,6429,Winchester '73 (1950),Western,43137
4641,6431,Battle Cry (1955),Drama|War,47860
4642,6432,"Courtship of Eddie's Father, The (1963)",Comedy,56956
4643,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,19760
4644,6436,This Boy's Life (1993),Drama,108330
4645,6440,Barton Fink (1991),Drama|Thriller,101410
4646,6442,Belle époque (1992),Comedy|Romance,103791
4647,6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance,54757
4648,6447,Duel at Diablo (1966),War,60355
4649,6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,59183
4650,6449,From the Terrace (1960),Drama,53841
4651,6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,50490
4652,6452,"Long, Hot Summer, The (1958)",Drama,51878
4653,6454,Music Box (1989),Drama,100211
4654,6458,"Blue Max, The (1966)",Adventure|Drama|War,60177
4655,6460,"Trial, The (Procès, Le) (1962)",Drama,57427
4656,6461,"Unforgiven, The (1960)",Drama|Western,54428
4657,6464,Good Burger (1997),Children|Comedy,119215
4658,6465,Jubilee (1977),Drama,76240
4659,6466,Mississippi Masala (1991),Drama|Romance,102456
4660,6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama,39739
4661,6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance,105483
4662,6470,Chisum (1970),Western,65547
4663,6473,Half Moon Street (1986),Drama|Thriller,91164
4664,6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,117959
4665,6476,Shattered (1991),Mystery|Thriller,102900
4666,6477,"Song of Bernadette, The (1943)",Drama,36377
4667,6480,Thoroughly Modern Millie (1967),Comedy|Musical,62362
4668,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,329028
4669,6484,Hollywood Homicide (2003),Action|Crime|Drama,329717
4670,6493,Alex and Emma (2003),Comedy|Drama|Romance,318283
4671,6498,Murphy's War (1971),War,67458
4672,6502,28 Days Later (2002),Action|Horror|Sci-Fi,289043
4673,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,305357
4674,6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,286635
4675,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,71141
4676,6513,Made for Each Other (1939),Comedy|Drama|Romance,31602
4677,6514,Ring of Terror (1962),Horror,56415
4678,6515,You Only Live Once (1937),Crime|Film-Noir,29808
4679,6516,Anastasia (1956),Drama,48947
4680,6518,Flight of the Intruder (1991),Action|War,99587
4681,6521,"Main Event, The (1979)",Comedy,79510
4682,6522,Man's Favorite Sport? (1964),Comedy,58324
4683,6525,Nuts (1987),Drama,93660
4684,6527,Scaramouche (1952),Adventure|Romance,45125
4685,6528,Start the Revolution Without Me (1970),Comedy,66402
4686,6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,74811
4687,6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,107146
4688,6533,"What's Up, Doc? (1972)",Comedy,69495
4689,6534,Hulk (2003),Action|Adventure|Sci-Fi,286716
4690,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,333780
4691,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,165982
4692,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,181852
4693,6538,Swimming Pool (2003),Drama|Mystery|Thriller,324133
4694,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980
4695,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,311429
4696,6547,Northfork (2003),Drama|Fantasy,322659
4697,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,172156
4698,6550,Johnny English (2003),Action|Comedy|Thriller,274166
4699,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,301199
4700,6559,Little Giants (1994),Children|Comedy,110364
4701,6561,"Mouse That Roared, The (1959)",Comedy|War,53084
4702,6562,Spencer's Mountain (1963),Comedy|Drama,57523
4703,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,325703
4704,6565,Seabiscuit (2003),Drama,329575
4705,6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,338459
4706,6568,Camp (2003),Comedy|Musical,342167
4707,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,319769
4708,6579,"One, Two, Three (1961)",Comedy,55256
4709,6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,89901
4710,6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,61177
4711,6585,White Lightning (1973),Action|Crime|Drama,70915
4712,6586,American Wedding (American Pie 3) (2003),Comedy,328828
4713,6587,Gigli (2003),Comedy|Crime|Romance,299930
4714,6591,"Magdalene Sisters, The (2002)",Drama,318411
4715,6592,"Secret Lives of Dentists, The (2002)",Drama,314630
4716,6593,Freaky Friday (2003),Children|Comedy|Fantasy,322330
4717,6595,S.W.A.T. (2003),Action|Thriller,257076
4718,6596,"Divorce, Le (2003)",Comedy|Drama|Romance,306734
4719,6598,Step Into Liquid (2002),Documentary,308508
4720,6599,Accattone (1961),Drama,54599
4721,6600,...And God Spoke (1993),Comedy,107492
4722,6602,Brain Damage (1988),Comedy|Horror,94793
4723,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,39335
4724,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,58715
4725,6611,Umberto D. (1952),Drama,45274
4726,6612,Brother's Keeper (1992),Documentary,103888
4727,6613,"Day of the Dolphin, The (1973)",Drama,69946
4728,6615,Freddy vs. Jason (2003),Action|Horror|Thriller,329101
4729,6617,Open Range (2003),Western,316356
4730,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,286112
4731,6620,American Splendor (2003),Comedy|Drama,305206
4732,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,313911
4733,6628,Hot Dog... The Movie (1984),Comedy,87425
4734,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,45888
4735,6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama,51776
4736,6636,"Sure Thing, The (1985)",Comedy|Romance,90103
4737,6638,Valley Girl (1983),Comedy|Romance,86525
4738,6639,Wait Until Dark (1967),Drama|Thriller,62467
4739,6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama,216625
4740,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,46438
4741,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,91830
4742,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,66434
4743,6646,Valley of the Dolls (1967),Drama,62430
4744,6650,Kind Hearts and Coronets (1949),Comedy|Drama,41546
4745,6658,10 (1979),Comedy|Romance,78721
4746,6659,Tremors (1990),Comedy|Horror|Sci-Fi,100814
4747,6662,"Pink Panther, The (1963)",Comedy|Crime,57413
4748,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,75066
4749,6664,Commando (1985),Action|Adventure,88944
4750,6665,Dracula (1979),Horror|Romance,79073
4751,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,68361
4752,6669,Ikiru (1952),Drama,44741
4753,6671,"Angel at My Table, An (1990)",Drama,99040
4754,6676,Incident at Oglala (1992),Documentary,104504
4755,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,99731
4756,6679,Revolution OS (2001),Documentary,308808
4757,6683,Fire (1996),Drama,116308
4758,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,67445
4759,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,288045
4760,6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery,284491
4761,6695,Jeepers Creepers 2 (2003),Horror|Thriller,301470
4762,6703,"Order, The (2003)",Horror|Mystery|Thriller,304711
4763,6706,Taking Sides (2001),Drama,260414
4764,6707,Cabin Fever (2002),Horror|Thriller,303816
4765,6708,Matchstick Men (2003),Comedy|Crime|Drama,325805
4766,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,285823
4767,6710,Dummy (2002),Comedy|Drama|Romance,246592
4768,6711,Lost in Translation (2003),Comedy|Drama|Romance,335266
4769,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,291350
4770,6718,Gotcha! (1985),Comedy,89222
4771,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,103285
4772,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,105839
4773,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,108592
4774,6724,Paper Moon (1973),Comedy|Crime|Drama,70510
4775,6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical,78239
4776,6728,"Ugly American, The (1963)",Drama,56632
4777,6730,Convoy (1978),Action|Comedy|Drama,77369
4778,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,88993
4779,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,64418
4780,6735,"Rose, The (1979)",Drama,79826
4781,6739,At War with the Army (1950),Comedy|Musical|Romance,42209
4782,6743,Jungle Book (1942),Adventure|Fantasy,34928
4783,6744,Once Bitten (1985),Comedy|Horror,89730
4784,6748,"Brood, The (1979)",Horror,78908
4785,6751,Cold Creek Manor (2003),Drama|Thriller,331468
4786,6753,Secondhand Lions (2003),Children|Comedy|Drama,327137
4787,6754,Underworld (2003),Action|Fantasy|Horror,320691
4788,6755,Bubba Ho-tep (2002),Comedy|Horror,281686
4789,6757,Demonlover (2002),Crime|Drama|Mystery|Thriller,284034
4790,6760,In This World (2002),Adventure|Drama,310154
4791,6762,Yossi & Jagger (2002),Drama|Romance,334754
4792,6763,Duplex (2003),Comedy|Crime,266489
4793,6764,"Rundown, The (2003)",Action|Adventure|Comedy,327850
4794,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,328589
4795,6768,Luther (2003),Drama,309820
4796,6769,Mambo Italiano (2003),Comedy,330602
4797,6770,My Life Without Me (2003),Drama|Romance,314412
4798,6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy,362511
4799,6772,To Be and to Have (Être et avoir) (2002),Documentary,318202
4800,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,286244
4801,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,86541
4802,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,282674
4803,6777,Judgment at Nuremberg (1961),Drama,55031
4804,6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance,78199
4805,6780,"Brief History of Time, A (1991)",Documentary,103882
4806,6782,Leningrad Cowboys Go America (1989),Comedy|Musical,97728
4807,6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,31885
4808,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,47472
4809,6786,Kiss of the Spider Woman (1985),Drama,89424
4810,6787,All the President's Men (1976),Drama|Thriller,74119
4811,6788,Angie (1994),Comedy|Drama|Romance,109129
4812,6790,Avalon (2001),Drama|Fantasy|Sci-Fi,267287
4813,6791,Babette's Feast (Babettes gæstebud) (1987),Drama,92603
4814,6793,Beethoven (1992),Children|Comedy|Drama,103786
4815,6794,Beethoven's 2nd (1993),Children|Comedy,106375
4816,6796,Boyz N the Hood (1991),Crime|Drama,101507
4817,6797,Bugsy (1991),Crime|Drama,101516
4818,6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,74256
4819,6800,Cobra (1986),Action|Crime,90859
4820,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,87909
4821,6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller,251433
4822,6807,Monty Python's The Meaning of Life (1983),Comedy,85959
4823,6808,Where Eagles Dare (1968),Action|Adventure|War,65207
4824,6810,Sleeping with the Enemy (1991),Drama|Thriller,102945
4825,6811,PCU (1994),Comedy,110759
4826,6812,"Rookie, The (1990)",Action|Comedy|Thriller,100514
4827,6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance,59221
4828,6814,City Heat (1984),Action|Comedy,87062
4829,6816,Three O'Clock High (1987),Comedy,94138
4830,6818,Come and See (Idi i smotri) (1985),Drama|War,91251
4831,6820,Ginger Snaps (2000),Drama|Horror|Thriller,210070
4832,6822,"Ballad of Little Jo, The (1993)",Drama|Western,106350
4833,6826,"Shakiest Gun in the West, The (1968)",Comedy|Western,63591
4834,6827,It's Pat (1994),Comedy,110169
4835,6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama,88318
4836,6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery,104376
4837,6830,Sudden Fear (1952),Film-Noir|Horror|Thriller,45205
4838,6832,Regarding Henry (1991),Drama,102768
4839,6835,Alien Contamination (1980),Action|Horror|Sci-Fi,82000
4840,6840,"Hospital, The (1971)",Comedy|Drama,67217
4841,6850,Leap of Faith (1992),Comedy|Drama,104695
4842,6851,"Gas, Food, Lodging (1992)",Drama|Romance,104321
4843,6852,In Cold Blood (1967),Crime|Drama,61809
4844,6856,Yankee Doodle Dandy (1942),Drama|Musical,35575
4845,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,107692
4846,6858,Knife in the Water (Nóz w wodzie) (1962),Drama,56291
4847,6862,Out of Time (2003),Crime|Drama|Thriller,313443
4848,6863,School of Rock (2003),Comedy|Musical,332379
4849,6864,"Concert for George, The (2003)",Documentary|Musical,380275
4850,6867,"Station Agent, The (2003)",Comedy|Drama,340377
4851,6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,335563
4852,6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,340468
4853,6870,Mystic River (2003),Crime|Drama|Mystery,327056
4854,6872,"House of the Dead, The (2003)",Action|Horror,317676
4855,6873,Intolerable Cruelty (2003),Comedy|Romance,138524
4856,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697
4857,6875,Dopamine (2003),Comedy|Drama|Romance,342300
4858,6877,Girls Will Be Girls (2003),Comedy,339071
4859,6879,Runaway Jury (2003),Drama|Thriller,313542
4860,6880,"Texas Chainsaw Massacre, The (2003)",Horror,324216
4861,6881,Pieces of April (2003),Comedy|Drama,311648
4862,6883,Sylvia (2003),Drama|Romance,325055
4863,6884,Veronica Guerin (2003),Crime|Drama|Thriller,312549
4864,6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,199626
4865,6887,Radio (2003),Drama,316465
4866,6888,Scary Movie 3 (2003),Comedy|Horror,306047
4867,6889,Brother Bear (2003),Adventure|Animation|Children,328880
4868,6890,Elephant (2003),Drama,363589
4869,6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery,314676
4870,6893,"Italian Job, The (1969)",Action|Comedy|Crime,64505
4871,6896,Shoah (1985),Documentary|War,90015
4872,6898,Sweet Sixteen (2002),Drama,313670
4873,6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,165832
4874,6906,That Was Then... This Is Now (1985),Drama,90151
4875,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,325655
4876,6918,"Unvanquished, The (Aparajito) (1957)",Drama,48956
4877,6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,65531
4878,6927,"Human Stain, The (2003)",Drama|Romance|Thriller,308383
4879,6930,Girlhood (2003),Documentary,368745
4880,6932,Shattered Glass (2003),Crime|Drama,323944
4881,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,242653
4882,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,363510
4883,6936,Elf (2003),Children|Comedy|Fantasy,319343
4884,6940,In My Skin (Dans ma Peau) (2002),Drama,337961
4885,6942,Love Actually (2003),Comedy|Drama|Romance,314331
4886,6944,Father of the Bride (1991),Comedy,101862
4887,6945,My Architect: A Son's Journey (2003),Documentary,373175
4888,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,311113
4889,6950,"Missing, The (2003)",Adventure|Thriller|Western,338188
4890,6951,"Cat in the Hat, The (2003)",Children|Comedy,312528
4891,6952,Gothika (2003),Horror|Thriller,348836
4892,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,315733
4893,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,338135
4894,6957,Bad Santa (2003),Comedy|Crime,307987
4895,6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,338094
4896,6959,Timeline (2003),Action|Adventure|Sci-Fi,300556
4897,6961,Damage (Fatale) (1992),Drama,104237
4898,6963,Devil's Playground (2002),Documentary,293088
4899,6964,Dance with a Stranger (1985),Crime|Drama|Thriller,88987
4900,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,99365
4901,6970,Desk Set (1957),Comedy|Romance,50307
4902,6971,Europa (Zentropa) (1991),Drama|Thriller,101829
4903,6974,"Freshman, The (1990)",Comedy|Crime,99615
4904,6975,Funny Games (1997),Drama|Horror|Thriller,119167
4905,6977,New Jack City (1991),Action|Crime|Drama,102526
4906,6978,Slacker (1991),Comedy|Drama,102943
4907,6979,WarGames (1983),Drama|Sci-Fi|Thriller,86567
4908,6981,"Ordet (Word, The) (1955)",Drama,48452
4909,6982,Forbidden Games (Jeux interdits) (1952),Drama|War,43686
4910,6983,Jane Eyre (1944),Drama|Romance,36969
4911,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,19254
4912,6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,16641
4913,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,10323
4914,6989,Gorky Park (1983),Crime|Drama|Thriller,85615
4915,6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,79240
4916,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,87365
4917,6992,Guarding Tess (1994),Comedy|Drama,109951
4918,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,91167
4919,6995,Hercules in New York (1970),Action|Comedy|Fantasy,65832
4920,6996,Highlander II: The Quickening (1991),Action|Sci-Fi,102034
4921,6997,Hoffa (1992),Crime|Drama,104427
4922,6999,Housesitter (1992),Comedy|Romance,104452
4923,7000,Hudson Hawk (1991),Action|Adventure|Comedy,102070
4924,7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,77745
4925,7002,Mindwalk (1990),Drama,100151
4926,7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,102181
4927,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,99938
4928,7005,King Ralph (1991),Comedy,102216
4929,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,102266
4930,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,70849
4931,7009,Lorenzo's Oil (1992),Drama,104756
4932,7010,"Lover, The (Amant, L') (1992)",Drama|Romance,101316
4933,7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,91495
4934,7012,Mr. Destiny (1990),Comedy|Fantasy,100201
4935,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,48424
4936,7016,Over the Top (1987),Action|Drama,93692
4937,7017,Passenger 57 (1992),Action|Thriller,105104
4938,7018,Presumed Innocent (1990),Crime|Drama|Thriller,100404
4939,7020,Proof (1991),Comedy|Drama|Romance,102721
4940,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,266308
4941,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,107156
4942,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,73650
4943,7025,"Midnight Clear, A (1992)",Drama|War,102443
4944,7026,Summer School (1987),Comedy,94072
4945,7027,Silverado (1985),Action|Western,90022
4946,7028,Quick Change (1990),Comedy|Crime,100449
4947,7029,Rabid (1977),Horror|Thriller,76590
4948,7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,150662
4949,7036,Teen Wolf (1985),Comedy|Fantasy,90142
4950,7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,210358
4951,7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,90180
4952,7042,Betty Blue (37°2 le matin) (1986),Drama|Romance,90563
4953,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,56663
4954,7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,100935
4955,7045,"Witches, The (1990)",Children|Fantasy,100944
4956,7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,94332
4957,7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,119807
4958,7050,Follow the Fleet (1936),Comedy|Musical|Romance,27630
4959,7051,"What's New, Pussycat (1965)",Comedy,59903
4960,7055,Swing Time (1936),Comedy|Musical|Romance,28333
4961,7056,"Public Enemy, The (1931)",Action|Crime|Drama,22286
4962,7058,Life with Father (1947),Comedy,39566
4963,7059,National Velvet (1944),Children|Drama,37120
4964,7060,Jesus Christ Superstar (1973),Drama|Musical,70239
4965,7061,Dark Victory (1939),Drama|Romance,31210
4966,7062,Birdman of Alcatraz (1962),Drama,55798
4967,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,68182
4968,7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,38348
4969,7065,"Birth of a Nation, The (1915)",Drama|War,4972
4970,7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,59229
4971,7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,54632
4972,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,67372
4973,7070,Red River (1948),Action|Adventure|Western,40724
4974,7071,"Woman Under the Influence, A (1974)",Drama,72417
4975,7072,Stagecoach (1939),Action|Drama|Romance|Western,31971
4976,7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,58586
4977,7074,"Navigator, The (1924)",Comedy,15163
4978,7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,49096
4979,7076,Bullitt (1968),Action|Crime|Drama|Thriller,62765
4980,7078,Jezebel (1938),Drama,30287
4981,7079,"Hunchback of Notre Dame, The (1939)",Drama,31455
4982,7080,42nd Street (1933),Drama|Musical|Romance,24034
4983,7081,I'm No Angel (1933),Comedy,24166
4984,7082,That Touch of Mink (1962),Comedy|Romance,56575
4985,7083,Sweet Dreams (1985),Drama,90110
4986,7084,"Play It Again, Sam (1972)",Comedy|Romance,69097
4987,7085,Send Me No Flowers (1964),Comedy|Romance,58571
4988,7086,Pygmalion (1938),Comedy|Drama,30637
4989,7087,"Passage to India, A (1984)",Adventure|Drama,87892
4990,7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,53146
4991,7089,Amarcord (1973),Comedy|Drama,71129
4992,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,299977
4993,7091,Horse Feathers (1932),Comedy,23027
4994,7093,"Front Page, The (1974)",Comedy,71524
4995,7095,Looking for Mr. Goodbar (1977),Drama,76327
4996,7096,Rivers and Tides (2001),Documentary,307385
4997,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,87544
4998,7101,Doc Hollywood (1991),Comedy|Romance,101745
4999,7102,Dragnet (1987),Comedy|Crime|Drama,92925
5000,7104,1941 (1979),Comedy|War,78723
5001,7107,Foul Play (1978),Comedy|Thriller,77578
5002,7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,108656
5003,7110,Blind Beast (Môjuu) (1969),Drama|Thriller,140384
5004,7111,Ryan's Daughter (1970),Drama|Romance,66319
5005,7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,73582
5006,7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,46911
5007,7117,Leprechaun (1993),Comedy|Horror,107387
5008,7121,Adam's Rib (1949),Comedy|Romance,41090
5009,7122,King of Hearts (1966),Comedy|Drama|War,60908
5010,7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,102511
5011,7125,Spring Forward (1999),Drama,156096
5012,7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,74749
5013,7130,Darling (1965),Drama,59084
5014,7131,"Summer Place, A (1959)",Drama,53320
5015,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,26778
5016,7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,54389
5017,7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,62695
5018,7137,"Cooler, The (2003)",Comedy|Drama|Romance,318374
